Date,Item_ID,Item_Name,Category,Subcategory,Unit,Current_Stock,Reorder_Level,Daily_Usage,Lead_Time,Price_per_Unit,Supplier_Name,Seasonal_Factor,Waste_Percentage,Waste_Adjustment,Inventory_To_Order
2025-09-16,7,Eggs,Non-Veg,Poultry,pieces,24.89,7.62,6.0,4,6,Supplier A,1.12,0.46,0.0276,26.907600000000002
2025-09-16,8,Rice,Veg,Grain,kg,20.290000000000003,4.71,2.28,3,70,Supplier A,1.19,3.0,0.06839999999999999,8.208
2025-09-16,9,Sugar,Veg,Grocery,kg,18.16,8.86,2.81,4,50,Supplier A,1.02,2.22,0.06238200000000001,11.527182
2025-09-16,10,Milk,Veg,Dairy,liter,15.0,3.84,6.0,1,50,Supplier A,0.83,0.26,0.0156,4.9956
2025-09-17,1,Paneer,Veg,Dairy,kg,12.54,5.21,2.24,4,450,Supplier C,1.3,4.74,0.10617600000000002,11.754176000000001
2025-09-17,2,Tomato,Veg,Vegetable,kg,16.990000000000002,6.6,0.53,2,40,Supplier B,1.2,2.22,0.011766,1.283766
2025-09-17,3,Onion,Veg,Vegetable,kg,13.55,7.77,4.93,3,35,Supplier A,1.07,4.25,0.20952500000000002,16.034825
2025-09-17,4,Chicken,Non-Veg,Meat,kg,7.85,6.44,2.73,1,250,Supplier A,0.95,3.7,0.10101000000000002,2.6945099999999997
2025-09-17,5,Mutton,Non-Veg,Meat,kg,9.75,8.91,4.29,2,600,Supplier A,1.46,1.55,0.066495,12.593295
2025-09-17,6,Rohu Fish,Non-Veg,Fish,kg,10.34,3.48,3.55,1,280,Supplier B,1.23,1.74,0.06176999999999999,4.4282699999999995
2025-09-17,7,Eggs,Non-Veg,Poultry,pieces,26.17,3.63,8.0,4,6,Supplier B,0.95,1.19,0.09519999999999999,30.495199999999997
2025-09-17,8,Rice,Veg,Grain,kg,17.91,4.52,2.35,3,70,Supplier C,1.41,0.7,0.01645,9.95695
2025-09-17,9,Sugar,Veg,Grocery,kg,15.7,6.11,4.42,1,50,Supplier A,1.02,0.34,0.015028000000000001,4.523428
2025-09-17,10,Milk,Veg,Dairy,liter,20.59,8.44,8.0,4,50,Supplier C,0.81,3.73,0.2984,26.218400000000003
